long_strike,short_strike,current_price,long_ask,short_black_scholes_price,long_black_scholes_price,short_z_score,long_z_score,short_ask,long_bid,short_bid,net_premium,max_profit,max_loss,breakeven,reward_risk_ratio,probability_of_profit,spread_width,bid_ask_spread,long_open_interest,short_open_interest,iv_skew,long_implied_volatility,short_implied_volatility,long_delta,short_delta,long_gamma,short_gamma,long_theta,short_theta,net_theta,long_vega,short_vega,long_rho,short_rho,expiration
112.0,117.0,145.47999572753906,0.07,0.0822220056147085,0.05121223852297918,0.095,0.172,0.09,0.06,0.08,0.01,0.01,4.99,116.99,0.0,0.99,5.0,0.03,746,1330,-0.06633100000000003,0.72777,0.661439,-0.0042998494432513,-0.0123736077848459,0.0008177831221997845,0.0021581271455965215,-0.018461726644351587,-0.039462185522648664,0.02,0.0029727224334925783,0.007509927757768277,0.02750644110065398,0.028461117249346638,2025-06-27
112.0,118.0,145.47999572753906,0.07,0.078529067237179,0.05121223833846189,0.273,0.172,0.1,0.06,0.09,0.02,0.02,5.98,117.98,0.0,0.99,6.0,0.04000000000000001,746,1569,-0.09303300000000003,0.72777,0.634737,-0.0042998494432513,-0.0147555063801312,0.0008177831221997845,0.002541045994619194,-0.018461726644351587,-0.04310065391505139,0.02,0.0029727224334925783,0.007903489292504829,0.02750644110065398,0.02862521829289217,2025-06-27
112.0,119.0,145.47999572753906,0.07,0.08654817079683985,0.05121223813897502,0.155,0.172,0.1,0.06,0.09,0.02,0.02,6.98,118.98,0.0,0.98,7.0,0.04000000000000001,746,1266,-0.10640500000000008,0.72777,0.621365,-0.0042998494432513,-0.0174000185097436,0.0008177831221997845,0.002964440803092511,-0.018461726644351587,-0.04700704991130494,0.03,0.0029727224334925783,0.009830255597188916,0.02750644110065398,0.028780164113801344,2025-06-27
112.0,120.0,145.47999572753906,0.07,0.09277740974554582,0.05121223794800622,0.186,0.172,0.11,0.06,0.09,0.02,0.02,7.98,119.98,0.0,0.98,8.0,0.05,746,20230,-0.12243800000000005,0.72777,0.605332,-0.0042998494432513,-0.0204564473314615,0.0008177831221997845,0.0034471787678537814,-0.018461726644351587,-0.05130008966920342,0.03,0.0029727224334925783,0.00987728291800045,0.02750644110065398,0.028920658097170683,2025-06-27
112.0,121.0,145.47999572753906,0.07,0.09939610209551342,0.05121223775497241,0.107,0.172,0.11,0.06,0.1,0.03,0.03,8.97,120.97,0.0,0.97,9.0,0.05,746,1522,-0.13863599999999998,0.72777,0.589134,-0.0042998494432513,-0.025261971767954,0.0008177831221997845,0.004101388463298389,-0.018461726644351587,-0.057650251297287666,0.04,0.0029727224334925783,0.012121577722858004,0.02750644110065398,0.02900895077052547,2025-06-27
112.0,122.0,145.47999572753906,0.07,0.1007963004255803,0.05121223756529436,0.191,0.172,0.12,0.06,0.11,0.04,0.04,9.96,121.96,0.0,0.97,10.0,0.06,746,1255,-0.15992099999999998,0.72777,0.567849,-0.0042998494432513,-0.0292292211515275,0.0008177831221997845,0.004738279309024644,-0.018461726644351587,-0.06303420279413174,0.04,0.0029727224334925783,0.014749214302006597,0.02750644110065398,0.029107005264847392,2025-06-27
113.0,117.0,145.47999572753906,0.07,0.08222200323689854,0.05105457982678541,0.095,0.175,0.09,0.06,0.08,0.01,0.01,3.99,116.99,0.0,0.99,4.0,0.03,916,1330,-0.04412000000000005,0.705559,0.661439,-0.0054795579259997,-0.0123736077848459,0.0010205239638941587,0.0021581271455965215,-0.02402473733753772,-0.039462185522648664,0.02,0.0029888777604844038,0.007509927757768277,0.027712594288690977,0.028461117249346638,2025-06-27
113.0,118.0,145.47999572753906,0.07,0.07852906495668543,0.05105457963995419,0.273,0.175,0.1,0.06,0.09,0.02,0.02,4.98,117.98,0.0,0.99,5.0,0.04000000000000001,916,1569,-0.07082200000000005,0.705559,0.634737,-0.0054795579259997,-0.0147555063801312,0.0010205239638941587,0.002541045994619194,-0.02402473733753772,-0.04310065391505139,0.02,0.0029888777604844038,0.007903489292504829,0.027712594288690977,0.02862521829289217,2025-06-27
113.0,119.0,145.47999572753906,0.07,0.08654816836623302,0.05105457945183822,0.155,0.175,0.1,0.06,0.09,0.02,0.02,5.98,118.98,0.0,0.98,6.0,0.04000000000000001,916,1266,-0.0841940000000001,0.705559,0.621365,-0.0054795579259997,-0.0174000185097436,0.0010205239638941587,0.002964440803092511,-0.02402473733753772,-0.04700704991130494,0.02,0.0029888777604844038,0.009830255597188916,0.027712594288690977,0.028780164113801344,2025-06-27
113.0,120.0,145.47999572753906,0.07,0.09277740720149996,0.05105457926449386,0.186,0.175,0.11,0.06,0.09,0.02,0.02,6.98,119.98,0.0,0.98,7.0,0.05,916,20230,-0.10022700000000007,0.705559,0.605332,-0.0054795579259997,-0.0204564473314615,0.0010205239638941587,0.0034471787678537814,-0.02402473733753772,-0.05130008966920342,0.03,0.0029888777604844038,0.00987728291800045,0.027712594288690977,0.028920658097170683,2025-06-27
113.0,121.0,145.47999572753906,0.07,0.09939609943746008,0.05105457907612543,0.107,0.175,0.11,0.06,0.1,0.03,0.03,7.97,120.97,0.0,0.97,8.0,0.05,916,1522,-0.116425,0.705559,0.589134,-0.0054795579259997,-0.025261971767954,0.0010205239638941587,0.004101388463298389,-0.02402473733753772,-0.057650251297287666,0.03,0.0029888777604844038,0.012121577722858004,0.027712594288690977,0.02900895077052547,2025-06-27
113.0,122.0,145.47999572753906,0.07,0.10079629776184484,0.05105457888749987,0.191,0.175,0.12,0.06,0.11,0.04,0.04,8.96,121.96,0.0,0.97,9.0,0.06,916,1255,-0.13771,0.705559,0.567849,-0.0054795579259997,-0.0292292211515275,0.0010205239638941587,0.004738279309024644,-0.02402473733753772,-0.06303420279413174,0.04,0.0029888777604844038,0.014749214302006597,0.027712594288690977,0.029107005264847392,2025-06-27
113.0,123.0,145.47999572753906,0.07,0.10790294408662815,0.051054578697595776,0.205,0.175,0.13,0.06,0.12,0.05,0.05,9.95,122.95,0.01,0.97,10.0,0.07,916,2093,-0.15421000000000007,0.705559,0.551349,-0.0054795579259997,-0.0340498765800714,0.0010205239638941587,0.005450347087299483,-0.02402473733753772,-0.0688031482407127,0.04,0.0029888777604844038,0.017722265959413848,0.027712594288690977,0.02918506170929778,2025-06-27
114.0,118.0,145.47999572753906,0.08,0.0785290626902011,0.0594617346246229,0.273,0.177,0.1,0.07,0.09,0.01,0.01,3.99,117.99,0.0,0.99,4.0,0.03,523,1569,-0.06289599999999995,0.697633,0.634737,-0.0066061476868032,-0.0147555063801312,0.001218212976949852,0.002541045994619194,-0.029215926278185096,-0.04310065391505139,0.01,0.003879134495882464,0.007903489292504829,0.027920670366764534,0.02862521829289217,2025-06-27
114.0,119.0,145.47999572753906,0.08,0.08654816593900616,0.05946173441505542,0.155,0.177,0.1,0.07,0.09,0.01,0.01,4.99,118.99,0.0,0.98,5.0,0.03,523,1266,-0.076268,0.697633,0.621365,-0.0066061476868032,-0.0174000185097436,0.001218212976949852,0.002964440803092511,-0.029215926278185096,-0.04700704991130494,0.02,0.003879134495882464,0.009830255597188916,0.027920670366764534,0.028780164113801344,2025-06-27
114.0,120.0,145.47999572753906,0.08,0.0927774046590355,0.05946173420519618,0.186,0.177,0.11,0.07,0.09,0.01,0.01,5.99,119.99,0.0,0.98,6.0,0.039999999999999994,523,20230,-0.09230099999999997,0.697633,0.605332,-0.0066061476868032,-0.0204564473314615,0.001218212976949852,0.0034471787678537814,-0.029215926278185096,-0.05130008966920342,0.02,0.003879134495882464,0.00987728291800045,0.027920670366764534,0.028920658097170683,2025-06-27
114.0,121.0,145.47999572753906,0.08,0.0993960967761156,0.05946173399332322,0.107,0.177,0.11,0.07,0.1,0.02,0.02,6.98,120.98,0.0,0.97,7.0,0.039999999999999994,523,1522,-0.1084989999999999,0.697633,0.589134,-0.0066061476868032,-0.025261971767954,0.001218212976949852,0.004101388463298389,-0.029215926278185096,-0.057650251297287666,0.03,0.003879134495882464,0.012121577722858004,0.027920670366764534,0.02900895077052547,2025-06-27
114.0,122.0,145.47999572753906,0.08,0.1007962950981045,0.05946173378289088,0.191,0.177,0.12,0.07,0.11,0.03,0.03,7.97,121.97,0.0,0.97,8.0,0.04999999999999999,523,1255,-0.1297839999999999,0.697633,0.567849,-0.0066061476868032,-0.0292292211515275,0.001218212976949852,0.004738279309024644,-0.029215926278185096,-0.06303420279413174,0.03,0.003879134495882464,0.014749214302006597,0.027920670366764534,0.029107005264847392,2025-06-27
114.0,123.0,145.47999572753906,0.08,0.10790294129644362,0.059461733564397434,0.205,0.177,0.13,0.07,0.12,0.04,0.04,8.96,122.96,0.0,0.97,9.0,0.06,523,2093,-0.14628399999999997,0.697633,0.551349,-0.0066061476868032,-0.0340498765800714,0.001218212976949852,0.005450347087299483,-0.029215926278185096,-0.0688031482407127,0.04,0.003879134495882464,0.017722265959413848,0.027920670366764534,0.02918506170929778,2025-06-27
114.0,124.0,145.47999572753906,0.08,0.12149866928776687,0.05946173333294902,0.152,0.177,0.14,0.07,0.12,0.04,0.04,9.96,123.96,0.0,0.96,10.0,0.07,523,1064,-0.158416,0.697633,0.539217,-0.0066061476868032,-0.0397181676463594,0.001218212976949852,0.006265060714214731,-0.029215926278185096,-0.07521270185944112,0.05,0.003879134495882464,0.0178060726053946,0.027920670366764534,0.02923295686992619,2025-06-27
115.0,118.0,145.47999572753906,0.08,0.07852906038204033,0.0591186170188569,0.273,0.184,0.1,0.07,0.09,0.01,0.01,2.99,117.99,0.0,0.99,3.0,0.03,2992,1569,-0.04036200000000001,0.675099,0.634737,-0.0083867866820101,-0.0147555063801312,0.0015095419634911838,0.002541045994619194,-0.03266787938788156,-0.04310065391505139,0.01,0.004949075287091137,0.007903489292504829,0.028105764433844077,0.02862521829289217,2025-06-27
115.0,119.0,145.47999572753906,0.08,0.08654816346597416,0.05911861681272268,0.155,0.184,0.1,0.07,0.09,0.01,0.01,3.99,118.99,0.0,0.98,4.0,0.03,2992,1266,-0.05373400000000006,0.675099,0.621365,-0.0083867866820101,-0.0174000185097436,0.0015095419634911838,0.002964440803092511,-0.03266787938788156,-0.04700704991130494,0.01,0.004949075287091137,0.009830255597188916,0.028105764433844077,0.028780164113801344,2025-06-27
115.0,120.0,145.47999572753906,0.08,0.0927774020665999,0.059118616604596275,0.186,0.184,0.11,0.07,0.09,0.01,0.01,4.99,119.99,0.0,0.98,5.0,0.039999999999999994,2992,20230,-0.06976700000000002,0.675099,0.605332,-0.0083867866820101,-0.0204564473314615,0.0015095419634911838,0.0034471787678537814,-0.03266787938788156,-0.05130008966920342,0.02,0.004949075287091137,0.00987728291800045,0.028105764433844077,0.028920658097170683,2025-06-27
115.0,121.0,145.47999572753906,0.08,0.09939609407070105,0.059118616400741564,0.107,0.184,0.11,0.07,0.1,0.02,0.02,5.98,120.98,0.0,0.97,6.0,0.039999999999999994,2992,1522,-0.08596499999999996,0.675099,0.589134,-0.0083867866820101,-0.025261971767954,0.0015095419634911838,0.004101388463298389,-0.03266787938788156,-0.057650251297287666,0.02,0.004949075287091137,0.012121577722858004,0.028105764433844077,0.02900895077052547,2025-06-27
115.0,122.0,145.47999572753906,0.08,0.10079629239475985,0.0591186161974544,0.191,0.184,0.12,0.07,0.11,0.03,0.03,6.97,121.97,0.0,0.97,7.0,0.04999999999999999,2992,1255,-0.10724999999999996,0.675099,0.567849,-0.0083867866820101,-0.0292292211515275,0.0015095419634911838,0.004738279309024644,-0.03266787938788156,-0.06303420279413174,0.03,0.004949075287091137,0.014749214302006597,0.028105764433844077,0.029107005264847392,2025-06-27
115.0,123.0,145.47999572753906,0.08,0.10790293848987975,0.05911861599302881,0.205,0.184,0.13,0.07,0.12,0.04,0.04,7.96,122.96,0.01,0.97,8.0,0.06,2992,2093,-0.12375000000000003,0.675099,0.551349,-0.0083867866820101,-0.0340498765800714,0.0015095419634911838,0.005450347087299483,-0.03266787938788156,-0.0688031482407127,0.04,0.004949075287091137,0.017722265959413848,0.028105764433844077,0.02918506170929778,2025-06-27
115.0,124.0,145.47999572753906,0.08,0.12149866627754857,0.05911861578660993,0.152,0.184,0.14,0.07,0.12,0.04,0.04,8.96,123.96,0.0,0.96,9.0,0.07,2992,1064,-0.13588200000000006,0.675099,0.539217,-0.0083867866820101,-0.0397181676463594,0.0015095419634911838,0.006265060714214731,-0.03266787938788156,-0.07521270185944112,0.04,0.004949075287091137,0.0178060726053946,0.028105764433844077,0.02923295686992619,2025-06-27
115.0,125.0,145.47999572753906,0.08,0.12775902884710044,0.059118615583891865,0.174,0.184,0.15,0.07,0.13,0.05,0.05,9.95,124.95,0.01,0.95,10.0,0.07999999999999999,2992,5416,-0.15431700000000004,0.675099,0.520782,-0.0083867866820101,-0.0460672832417967,0.0015095419634911838,0.007164220605689242,-0.03266787938788156,-0.08196768555839005,0.05,0.004949075287091137,0.021234630962254974,0.028105764433844077,0.029256686893186123,2025-06-27
116.0,118.0,145.47999572753906,0.08,0.07852905811940802,0.06775137677615084,0.273,0.033,0.1,0.07,0.09,0.01,0.01,1.99,117.99,0.01,0.99,2.0,0.03,979,1569,-0.030796000000000046,0.665533,0.634737,-0.010058170796879,-0.0147555063801312,0.0017737818763172235,0.002541045994619194,-0.035305164790608086,-0.04310065391505139,0.01,0.006297945005164406,0.007903489292504829,0.028299202213590474,0.02862521829289217,2025-06-27
116.0,119.0,145.47999572753906,0.08,0.0865481610391221,0.06775137654666241,0.155,0.033,0.1,0.07,0.09,0.01,0.01,2.99,118.99,0.0,0.98,3.0,0.03,979,1266,-0.044168000000000096,0.665533,0.621365,-0.010058170796879,-0.0174000185097436,0.0017737818763172235,0.002964440803092511,-0.035305164790608086,-0.04700704991130494,0.01,0.006297945005164406,0.009830255597188916,0.028299202213590474,0.028780164113801344,2025-06-27
116.0,120.0,145.47999572753906,0.08,0.09277739952334141,0.0677513763159101,0.186,0.033,0.11,0.07,0.09,0.01,0.01,3.99,119.99,0.0,0.98,4.0,0.039999999999999994,979,20230,-0.06020100000000006,0.665533,0.605332,-0.010058170796879,-0.0204564473314615,0.0017737818763172235,0.0034471787678537814,-0.035305164790608086,-0.05130008966920342,0.02,0.006297945005164406,0.00987728291800045,0.028299202213590474,0.028920658097170683,2025-06-27
116.0,121.0,145.47999572753906,0.08,0.09939609140770989,0.06775137608926318,0.107,0.033,0.11,0.07,0.1,0.02,0.02,4.98,120.98,0.0,0.97,5.0,0.039999999999999994,979,1522,-0.076399,0.665533,0.589134,-0.010058170796879,-0.025261971767954,0.0017737818763172235,0.004101388463298389,-0.035305164790608086,-0.057650251297287666,0.02,0.006297945005164406,0.012121577722858004,0.028299202213590474,0.02900895077052547,2025-06-27
116.0,122.0,145.47999572753906,0.08,0.10079628972730736,0.06775137586419233,0.191,0.033,0.12,0.07,0.11,0.03,0.03,5.97,121.97,0.01,0.97,6.0,0.04999999999999999,979,1255,-0.09768399999999999,0.665533,0.567849,-0.010058170796879,-0.0292292211515275,0.0017737818763172235,0.004738279309024644,-0.035305164790608086,-0.06303420279413174,0.03,0.006297945005164406,0.014749214302006597,0.028299202213590474,0.029107005264847392,2025-06-27
116.0,123.0,145.47999572753906,0.08,0.10790293570099285,0.067751375635968,0.205,0.033,0.13,0.07,0.12,0.04,0.04,6.96,122.96,0.01,0.97,7.0,0.06,979,2093,-0.11418400000000006,0.665533,0.551349,-0.010058170796879,-0.0340498765800714,0.0017737818763172235,0.005450347087299483,-0.035305164790608086,-0.0688031482407127,0.03,0.006297945005164406,0.017722265959413848,0.028299202213590474,0.02918506170929778,2025-06-27
116.0,124.0,145.47999572753906,0.08,0.12149866325423098,0.06775137541026521,0.152,0.033,0.14,0.07,0.12,0.04,0.04,7.96,123.96,0.01,0.96,8.0,0.07,979,1064,-0.1263160000000001,0.665533,0.539217,-0.010058170796879,-0.0397181676463594,0.0017737818763172235,0.006265060714214731,-0.035305164790608086,-0.07521270185944112,0.04,0.006297945005164406,0.0178060726053946,0.028299202213590474,0.02923295686992619,2025-06-27
116.0,125.0,145.47999572753906,0.08,0.12775902573665698,0.06775137518456442,0.174,0.033,0.15,0.07,0.13,0.05,0.05,8.95,124.95,0.01,0.95,9.0,0.07999999999999999,979,5416,-0.14475100000000007,0.665533,0.520782,-0.010058170796879,-0.0460672832417967,0.0017737818763172235,0.007164220605689242,-0.035305164790608086,-0.08196768555839005,0.05,0.006297945005164406,0.021234630962254974,0.028299202213590474,0.029256686893186123,2025-06-27
116.0,126.0,145.47999572753906,0.08,0.13176076734630904,0.06775137495728534,0.214,0.033,0.16,0.07,0.15,0.07,0.07,9.93,125.93,0.01,0.95,10.0,0.09,979,669,-0.16503200000000007,0.665533,0.500501,-0.010058170796879,-0.0538589576592374,0.0017737818763172235,0.008165795204480873,-0.035305164790608086,-0.08920944278232912,0.05,0.006297945005164406,0.02502138752688297,0.028299202213590474,0.029249378625746232,2025-06-27
117.0,121.0,145.47999572753906,0.09,0.09939608872906192,0.07316779948598873,0.107,0.093,0.11,0.08,0.1,0.01,0.01,3.99,120.99,0.0,0.97,4.0,0.03,1330,1522,-0.06132699999999991,0.650461,0.589134,-0.0123736077848459,-0.025261971767954,0.0021581271455965215,0.004101388463298389,-0.039462185522648664,-0.057650251297287666,0.02,0.007509927757768277,0.012121577722858004,0.028461117249346638,0.02900895077052547,2025-06-27
117.0,122.0,145.47999572753906,0.09,0.10079628701364518,0.07316779922392858,0.191,0.093,0.12,0.08,0.11,0.02,0.02,4.98,121.98,0.0,0.97,5.0,0.039999999999999994,1330,1255,-0.08261199999999991,0.650461,0.567849,-0.0123736077848459,-0.0292292211515275,0.0021581271455965215,0.004738279309024644,-0.039462185522648664,-0.06303420279413174,0.02,0.007509927757768277,0.014749214302006597,0.028461117249346638,0.029107005264847392,2025-06-27
117.0,123.0,145.47999572753906,0.09,0.10790293285003294,0.07316779897054126,0.205,0.093,0.13,0.08,0.12,0.03,0.03,5.97,122.97,0.01,0.97,6.0,0.05,1330,2093,-0.09911199999999998,0.650461,0.551349,-0.0123736077848459,-0.0340498765800714,0.0021581271455965215,0.005450347087299483,-0.039462185522648664,-0.0688031482407127,0.03,0.007509927757768277,0.017722265959413848,0.028461117249346638,0.02918506170929778,2025-06-27
117.0,124.0,145.47999572753906,0.09,0.12149866014339494,0.07316779872115298,0.152,0.093,0.14,0.08,0.12,0.03,0.03,6.97,123.97,0.0,0.96,7.0,0.06000000000000001,1330,1064,-0.11124400000000001,0.650461,0.539217,-0.0123736077848459,-0.0397181676463594,0.0021581271455965215,0.006265060714214731,-0.039462185522648664,-0.07521270185944112,0.04,0.007509927757768277,0.0178060726053946,0.028461117249346638,0.02923295686992619,2025-06-27
117.0,125.0,145.47999572753906,0.09,0.12775902252177795,0.07316779847176513,0.174,0.093,0.15,0.08,0.13,0.04,0.04,7.96,124.96,0.01,0.95,8.0,0.06999999999999999,1330,5416,-0.129679,0.650461,0.520782,-0.0123736077848459,-0.0460672832417967,0.0021581271455965215,0.007164220605689242,-0.039462185522648664,-0.08196768555839005,0.04,0.007509927757768277,0.021234630962254974,0.028461117249346638,0.029256686893186123,2025-06-27
117.0,126.0,145.47999572753906,0.09,0.1317607640821361,0.07316779822470987,0.214,0.093,0.16,0.08,0.15,0.06,0.06,8.94,125.94,0.01,0.95,9.0,0.08,1330,669,-0.14995999999999998,0.650461,0.500501,-0.0123736077848459,-0.0538589576592374,0.0021581271455965215,0.008165795204480873,-0.039462185522648664,-0.08920944278232912,0.05,0.007509927757768277,0.02502138752688297,0.028461117249346638,0.029249378625746232,2025-06-27
117.0,127.0,145.47999572753906,0.09,0.1488910552476197,0.0731677979786538,0.142,0.093,0.17,0.08,0.16,0.07,0.07,9.93,126.93,0.01,0.94,10.0,0.09000000000000001,1330,1400,-0.16240799999999994,0.650461,0.488053,-0.0123736077848459,-0.0603745131450816,0.0021581271455965215,0.009199891707751203,-0.039462185522648664,-0.09520999482921369,0.06,0.007509927757768277,0.02512180556072813,0.028461117249346638,0.02924803472473469,2025-06-27
118.0,122.0,145.47999572753906,0.1,0.10079628431236287,0.07011626515506109,0.191,0.284,0.12,0.09,0.11,0.01,0.01,3.99,121.99,0.0,0.97,4.0,0.03,1569,1255,-0.056671999999999945,0.624521,0.567849,-0.0147555063801312,-0.0292292211515275,0.002541045994619194,0.004738279309024644,-0.04310065391505139,-0.06303420279413174,0.02,0.007903489292504829,0.014749214302006597,0.02862521829289217,0.029107005264847392,2025-06-27
118.0,123.0,145.47999572753906,0.1,0.10790293003657458,0.07011626491835599,0.205,0.284,0.13,0.09,0.12,0.02,0.02,4.98,122.98,0.0,0.97,5.0,0.04000000000000001,1569,2093,-0.07317200000000001,0.624521,0.551349,-0.0147555063801312,-0.0340498765800714,0.002541045994619194,0.005450347087299483,-0.04310065391505139,-0.0688031482407127,0.03,0.007903489292504829,0.017722265959413848,0.02862521829289217,0.02918506170929778,2025-06-27
118.0,124.0,145.47999572753906,0.1,0.12149865709152774,0.07011626468101073,0.152,0.284,0.14,0.09,0.12,0.02,0.02,5.98,123.98,0.0,0.96,6.0,0.05000000000000002,1569,1064,-0.08530400000000005,0.624521,0.539217,-0.0147555063801312,-0.0397181676463594,0.002541045994619194,0.006265060714214731,-0.04310065391505139,-0.07521270185944112,0.03,0.007903489292504829,0.0178060726053946,0.02862521829289217,0.02923295686992619,2025-06-27
118.0,125.0,145.47999572753906,0.1,0.12775901938775114,0.07011626444462538,0.174,0.284,0.15,0.09,0.13,0.03,0.03,6.97,124.97,0.0,0.95,7.0,0.06,1569,5416,-0.10373900000000003,0.624521,0.520782,-0.0147555063801312,-0.0460672832417967,0.002541045994619194,0.007164220605689242,-0.04310065391505139,-0.08196768555839005,0.04,0.007903489292504829,0.021234630962254974,0.02862521829289217,0.029256686893186123,2025-06-27
118.0,126.0,145.47999572753906,0.1,0.1317607609085636,0.07011626420664219,0.214,0.284,0.16,0.09,0.15,0.05,0.05,7.95,125.95,0.01,0.95,8.0,0.07,1569,669,-0.12402000000000002,0.624521,0.500501,-0.0147555063801312,-0.0538589576592374,0.002541045994619194,0.008165795204480873,-0.04310065391505139,-0.08920944278232912,0.05,0.007903489292504829,0.02502138752688297,0.02862521829289217,0.029249378625746232,2025-06-27
118.0,127.0,145.47999572753906,0.1,0.1488910518064337,0.07011626397153625,0.142,0.284,0.17,0.09,0.16,0.06,0.06,8.94,126.94,0.01,0.94,9.0,0.08000000000000002,1569,1400,-0.13646799999999998,0.624521,0.488053,-0.0147555063801312,-0.0603745131450816,0.002541045994619194,0.009199891707751203,-0.04310065391505139,-0.09520999482921369,0.05,0.007903489292504829,0.02512180556072813,0.02862521829289217,0.02924803472473469,2025-06-27
118.0,128.0,145.47999572753906,0.1,0.16321362321023525,0.07011626373738933,0.164,0.284,0.19,0.09,0.18,0.08,0.08,9.92,127.92,0.01,0.93,10.0,0.1,1569,1956,-0.151808,0.624521,0.472713,-0.0147555063801312,-0.0682679425437952,0.002541045994619194,0.010345494507220237,-0.04310065391505139,-0.10140028435365896,0.06,0.007903489292504829,0.029337120813800147,0.02862521829289217,0.02921839196666802,2025-06-27
119.0,122.0,145.47999572753906,0.1,0.10079628161644072,0.07849758371616344,0.191,0.147,0.12,0.09,0.11,0.01,0.01,2.99,121.99,0.0,0.97,3.0,0.03,1266,1255,-0.0446399999999999,0.612489,0.567849,-0.0174000185097436,-0.0292292211515275,0.002964440803092511,0.004738279309024644,-0.04700704991130494,-0.06303420279413174,0.02,0.009830255597188916,0.014749214302006597,0.028780164113801344,0.029107005264847392,2025-06-27
119.0,123.0,145.47999572753906,0.1,0.10790292722311223,0.0784975834615298,0.205,0.147,0.13,0.09,0.12,0.02,0.02,3.98,122.98,0.01,0.97,4.0,0.04000000000000001,1266,2093,-0.06113999999999997,0.612489,0.551349,-0.0174000185097436,-0.0340498765800714,0.002964440803092511,0.005450347087299483,-0.04700704991130494,-0.0688031482407127,0.02,0.009830255597188916,0.017722265959413848,0.028780164113801344,0.02918506170929778,2025-06-27
119.0,124.0,145.47999572753906,0.1,0.12149865404246496,0.07849758320793843,0.152,0.147,0.14,0.09,0.12,0.02,0.02,4.98,123.98,0.0,0.96,5.0,0.05000000000000002,1266,1064,-0.073272,0.612489,0.539217,-0.0174000185097436,-0.0397181676463594,0.002964440803092511,0.006265060714214731,-0.04700704991130494,-0.07521270185944112,0.03,0.009830255597188916,0.0178060726053946,0.028780164113801344,0.02923295686992619,2025-06-27
119.0,125.0,145.47999572753906,0.1,0.12775901621667174,0.0784975829255119,0.174,0.147,0.15,0.09,0.13,0.03,0.03,5.97,124.97,0.01,0.95,6.0,0.06,1266,5416,-0.09170699999999998,0.612489,0.520782,-0.0174000185097436,-0.0460672832417967,0.002964440803092511,0.007164220605689242,-0.04700704991130494,-0.08196768555839005,0.03,0.009830255597188916,0.021234630962254974,0.028780164113801344,0.029256686893186123,2025-06-27
119.0,126.0,145.47999572753906,0.1,0.13176075769407536,0.07849758266357965,0.214,0.147,0.16,0.09,0.15,0.05,0.05,6.95,125.95,0.01,0.95,7.0,0.07,1266,669,-0.11198799999999998,0.612489,0.500501,-0.0174000185097436,-0.0538589576592374,0.002964440803092511,0.008165795204480873,-0.04700704991130494,-0.08920944278232912,0.04,0.009830255597188916,0.02502138752688297,0.028780164113801344,0.029249378625746232,2025-06-27
119.0,127.0,145.47999572753906,0.1,0.14889104831715727,0.07849758240686366,0.142,0.147,0.17,0.09,0.16,0.06,0.06,7.94,126.94,0.01,0.94,8.0,0.08000000000000002,1266,1400,-0.12443599999999994,0.612489,0.488053,-0.0174000185097436,-0.0603745131450816,0.002964440803092511,0.009199891707751203,-0.04700704991130494,-0.09520999482921369,0.05,0.009830255597188916,0.02512180556072813,0.028780164113801344,0.02924803472473469,2025-06-27
119.0,128.0,145.47999572753906,0.1,0.1632136195152123,0.0784975821508378,0.164,0.147,0.19,0.09,0.18,0.08,0.08,8.92,127.92,0.01,0.93,9.0,0.1,1266,1956,-0.13977599999999996,0.612489,0.472713,-0.0174000185097436,-0.0682679425437952,0.002964440803092511,0.010345494507220237,-0.04700704991130494,-0.10140028435365896,0.05,0.009830255597188916,0.029337120813800147,0.028780164113801344,0.02921839196666802,2025-06-27
119.0,129.0,145.47999572753906,0.1,0.18058424231054016,0.07849758189446865,0.163,0.147,0.21,0.09,0.2,0.1,0.1,9.9,128.9,0.01,0.92,10.0,0.12,1266,1357,-0.15453999999999996,0.612489,0.457949,-0.0174000185097436,-0.0780152382660019,0.002964440803092511,0.011625627511404524,-0.04700704991130494,-0.1080222760414196,0.06,0.009830255597188916,0.03387525432461029,0.028780164113801344,0.029152037113758345,2025-06-27
120.0,123.0,145.47999572753906,0.11,0.10790292436568816,0.08465671331193647,0.205,0.063,0.13,0.09,0.12,0.01,0.01,2.99,122.99,0.0,0.97,3.0,0.04000000000000001,20230,2093,-0.04568099999999997,0.59703,0.551349,-0.0204564473314615,-0.0340498765800714,0.0034471787678537814,0.005450347087299483,-0.05130008966920342,-0.0688031482407127,0.02,0.00987728291800045,0.017722265959413848,0.028920658097170683,0.02918506170929778,2025-06-27
120.0,124.0,145.47999572753906,0.11,0.12149865093911671,0.08465671304409383,0.152,0.063,0.14,0.09,0.12,0.01,0.01,3.99,123.99,0.0,0.96,4.0,0.05000000000000002,20230,1064,-0.057813,0.59703,0.539217,-0.0204564473314615,-0.0397181676463594,0.0034471787678537814,0.006265060714214731,-0.05130008966920342,-0.07521270185944112,0.02,0.00987728291800045,0.0178060726053946,0.028920658097170683,0.02923295686992619,2025-06-27
