long_strike,short_strike,current_price,long_ask,short_black_scholes_price,long_black_scholes_price,short_z_score,long_z_score,short_ask,long_bid,short_bid,net_premium,max_profit,max_loss,breakeven,reward_risk_ratio,probability_of_profit,spread_width,bid_ask_spread,long_open_interest,short_open_interest,iv_skew,long_implied_volatility,short_implied_volatility,long_delta,short_delta,long_gamma,short_gamma,long_theta,short_theta,net_theta,long_vega,short_vega,long_rho,short_rho,expiration,Price Proximity,Proximity Penalty,score
103.0,112.0,145.47999572753906,0.04,0.060230530505741786,0.026024911097907277,0.162,-0.232,0.07,0.02,0.06,0.02,-0.17094017094017097,8.98,111.98,-0.125,0.5294117647058824,0.75,-0.13675213675213682,823,746,-0.6455854547545953,0.861799,0.743319,-0.0002559685985016,-0.0042998494432513,5.995411314366836e-05,0.0008177831221997845,-0.0008796733623450601,-0.018461726644351587,0.0,0.00024810497296083296,0.0029727224334925783,0.025422737170526687,0.02750644110065398,2025-06-27,0.23013470381344925,0.9989962789293646,4.166666666666666
103.0,113.0,145.47999572753906,0.04,0.05983278408080306,0.026024910985723126,0.17,-0.232,0.07,0.02,0.06,0.02,-0.17094017094017097,9.98,112.98,-0.125,0.4705882352941176,1.0,-0.13675213675213682,823,916,-0.9755422474963505,0.861799,0.720371,-0.0002559685985016,-0.0054795579259997,5.995411314366836e-05,0.0010205239638941587,-0.0008796733623450601,-0.02402473733753772,0.0,0.00024810497296083296,0.0029888777604844038,0.025422737170526687,0.027712594288690977,2025-06-27,0.2232609065260693,0.9987664106590313,2.2435897435897436
104.0,110.0,145.47999572753906,0.04,0.051604237662261854,0.02601518324838059,0.163,0.153,0.06,0.03,0.05,0.01,-0.20512820512820515,5.99,109.99,-0.125,0.5294117647058824,0.0,-0.20512820512820518,464,2577,0.09384098866258783,0.839867,0.772813,-0.0003721595013636,-0.0025897049320714,8.516144417395935e-05,0.0005130730529423887,-0.001311956240699065,-0.010663110091639196,-0.5000000000000001,0.0002715286242739911,0.0017233346610167786,0.0256657306477886,0.02707148788561141,2025-06-27,0.24388229838820907,0.9993354955291195,5.769230769230769
104.0,111.0,145.47999572753906,0.04,0.060650344064992145,0.02601518313453044,-0.011,0.153,0.06,0.03,0.05,0.01,-0.20512820512820515,6.99,110.99,-0.125,0.5294117647058824,0.25,-0.20512820512820518,464,968,0.002739095738944511,0.839867,0.766477,-0.0003721595013636,-0.0033091900259259,8.516144417395935e-05,0.0006441493118353735,-0.001311956240699065,-0.013872177214646876,-0.5000000000000001,0.0002715286242739911,0.0022853256061690095,0.0256657306477886,0.027293688964471947,2025-06-27,0.23700850110082916,0.9991833133165319,5.128205128205128
104.0,112.0,145.47999572753906,0.04,0.06023052865399703,0.026015183023903488,0.162,0.153,0.07,0.03,0.06,0.02,-0.17094017094017097,7.98,111.98,-0.125,0.5294117647058824,0.5,-0.17094017094017097,464,746,-0.33023717262054575,0.839867,0.743319,-0.0003721595013636,-0.0042998494432513,8.516144417395935e-05,0.0008177831221997845,-0.001311956240699065,-0.018461726644351587,0.0,0.0002715286242739911,0.0029727224334925783,0.0256657306477886,0.02750644110065398,2025-06-27,0.23013470381344925,0.9989962789293646,6.730769230769231
104.0,113.0,145.47999572753906,0.04,0.05983278225038413,0.026015182912508483,0.17,0.153,0.07,0.03,0.06,0.02,-0.17094017094017097,8.98,112.98,-0.125,0.4705882352941176,0.75,-0.17094017094017097,464,916,-0.660193965362301,0.839867,0.720371,-0.0003721595013636,-0.0054795579259997,8.516144417395935e-05,0.0010205239638941587,-0.001311956240699065,-0.02402473733753772,0.0,0.0002715286242739911,0.0029888777604844038,0.0256657306477886,0.027712594288690977,2025-06-27,0.2232609065260693,0.9987664106590313,3.8461538461538463
104.0,114.0,145.47999572753906,0.04,0.06805762451888953,0.02601518280310866,0.175,0.153,0.08,0.03,0.07,0.03,-0.1367521367521368,9.97,113.97,-0.125,0.4705882352941176,1.0,-0.13675213675213682,464,523,-0.8021955901277523,0.839867,0.710495,-0.0003721595013636,-0.0066061476868032,8.516144417395935e-05,0.001218212976949852,-0.001311956240699065,-0.029215926278185096,0.5,0.0002715286242739911,0.003879134495882464,0.0256657306477886,0.027920670366764534,2025-06-27,0.2163871092386894,0.9984838988572906,6.41025641025641
105.0,112.0,145.47999572753906,0.05,0.06023052677575902,0.03478166208662614,0.162,0.15,0.07,0.04,0.06,0.01,-0.20512820512820515,6.99,111.99,-0.125,0.5294117647058824,0.25,-0.20512820512820518,1582,746,-0.4103539256777651,0.845439,0.743319,-0.0005267306777447,-0.0042998494432513,0.00011788016610787203,0.0008177831221997845,-0.0019028971297520606,-0.018461726644351587,0.0,0.00037889311768547144,0.0029727224334925783,0.025907416697879028,0.02750644110065398,2025-06-27,0.23013470381344925,0.9989962789293646,8.012820512820513
105.0,113.0,145.47999572753906,0.05,0.05983278035155548,0.034781661917623774,0.17,0.15,0.07,0.04,0.06,0.01,-0.20512820512820515,7.99,112.99,-0.125,0.4705882352941176,0.5,-0.20512820512820518,1582,916,-0.7403107184195203,0.845439,0.720371,-0.0005267306777447,-0.0054795579259997,0.00011788016610787203,0.0010205239638941587,-0.0019028971297520606,-0.02402473733753772,0.0,0.00037889311768547144,0.0029888777604844038,0.025907416697879028,0.027712594288690977,2025-06-27,0.2232609065260693,0.9987664106590313,4.487179487179487
105.0,114.0,145.47999572753906,0.05,0.06805762240471536,0.03478166176670894,0.175,0.15,0.08,0.04,0.07,0.02,-0.17094017094017097,8.98,113.98,-0.125,0.4705882352941176,0.75,-0.170940170940171,1582,523,-0.8823123431849716,0.845439,0.710495,-0.0005267306777447,-0.0066061476868032,0.00011788016610787203,0.001218212976949852,-0.0019028971297520606,-0.029215926278185096,0.5,0.00037889311768547144,0.003879134495882464,0.025907416697879028,0.027920670366764534,2025-06-27,0.2163871092386894,0.9984838988572906,7.371794871794872
105.0,115.0,145.47999572753906,0.05,0.0678816453574036,0.0347816616194877,0.179,0.15,0.08,0.04,0.07,0.02,-0.17094017094017097,9.98,114.98,-0.125,0.4705882352941176,1.0,-0.170940170940171,1582,2992,-1.207020999733999,0.845439,0.687912,-0.0005267306777447,-0.0083867866820101,0.00011788016610787203,0.0015095419634911838,-0.0019028971297520606,-0.03266787938788156,0.5,0.00037889311768547144,0.004949075287091137,0.025907416697879028,0.028105764433844077,2025-06-27,0.20951331195130948,0.9981366873086635,4.807692307692308
106.0,112.0,145.47999572753906,0.05,0.060230524828338794,0.03475242747642249,0.162,-0.425,0.07,0.02,0.06,0.01,-0.20512820512820515,5.99,111.99,-0.125,0.5294117647058824,0.0,-0.13675213675213682,389,746,-0.09059145775969346,0.8232,0.743319,-0.0007468341278761,-0.0042998494432513,0.00016311656020597963,0.0008177831221997845,-0.0027706494314928692,-0.018461726644351587,0.0,0.0005173408552767339,0.0029727224334925783,0.02614686444432647,0.02750644110065398,2025-06-27,0.23013470381344925,0.9989962789293646,16.98717948717949
106.0,113.0,145.47999572753906,0.05,0.05983277846262558,0.03475242733265815,0.17,-0.425,0.07,0.02,0.06,0.01,-0.20512820512820515,6.99,112.99,-0.125,0.4705882352941176,0.25,-0.13675213675213682,389,916,-0.42054825050144873,0.8232,0.720371,-0.0007468341278761,-0.0054795579259997,0.00016311656020597963,0.0010205239638941587,-0.0027706494314928692,-0.02402473733753772,0.0,0.0005173408552767339,0.0029888777604844038,0.02614686444432647,0.027712594288690977,2025-06-27,0.2232609065260693,0.9987664106590313,6.089743589743589
106.0,114.0,145.47999572753906,0.05,0.06805762033419716,0.034752427190054,0.175,-0.425,0.08,0.02,0.07,0.02,-0.17094017094017097,7.98,113.98,-0.125,0.4705882352941176,0.5,-0.10256410256410264,389,523,-0.5625498752669,0.8232,0.710495,-0.0007468341278761,-0.0066061476868032,0.00016311656020597963,0.001218212976949852,-0.0027706494314928692,-0.029215926278185096,0.5,0.0005173408552767339,0.003879134495882464,0.02614686444432647,0.027920670366764534,2025-06-27,0.2163871092386894,0.9984838988572906,16.025641025641026
106.0,115.0,145.47999572753906,0.05,0.06788164330258195,0.034752427042418876,0.179,-0.425,0.08,0.02,0.07,0.02,-0.17094017094017097,8.98,114.98,-0.125,0.4705882352941176,0.75,-0.10256410256410264,389,2992,-0.8872585318159272,0.8232,0.687912,-0.0007468341278761,-0.0083867866820101,0.00016311656020597963,0.0015095419634911838,-0.0027706494314928692,-0.03266787938788156,0.5,0.0005173408552767339,0.004949075287091137,0.02614686444432647,0.028105764433844077,2025-06-27,0.20951331195130948,0.9981366873086635,7.051282051282051
106.0,116.0,145.47999572753906,0.05,0.0767630371119683,0.03475242689749258,0.042,-0.425,0.08,0.02,0.07,0.02,-0.17094017094017097,9.98,115.98,-0.125,0.4705882352941176,1.0,-0.10256410256410264,389,979,-1.0397420505115134,0.8232,0.677307,-0.0007468341278761,-0.010058170796879,0.00016311656020597963,0.0017737818763172235,-0.0027706494314928692,-0.035305164790608086,0.5,0.0005173408552767339,0.006297945005164406,0.02614686444432647,0.028299202213590474,2025-06-27,0.20263951466392957,0.9977099587303975,5.448717948717949
107.0,114.0,145.47999572753906,0.06,0.06805761827973211,0.034658625871773485,0.175,0.154,0.08,0.04,0.07,0.01,-0.20512820512820515,6.99,113.99,-0.125,0.4705882352941176,0.25,-0.170940170940171,1058,523,-0.2427586504381825,0.800959,0.710495,-0.0010310692246536,-0.0066061476868032,0.00022009475067377674,0.001218212976949852,-0.003921187862558796,-0.029215926278185096,0.5,0.0007128852856347406,0.003879134495882464,0.026384111779529405,0.027920670366764534,2025-06-27,0.2163871092386894,0.9984838988572906,30.128205128205128
107.0,115.0,145.47999572753906,0.06,0.06788164127576746,0.0346586257312812,0.179,0.154,0.08,0.04,0.07,0.01,-0.20512820512820515,7.99,114.99,-0.125,0.4705882352941176,0.5,-0.170940170940171,1058,2992,-0.5674673069872097,0.800959,0.687912,-0.0010310692246536,-0.0083867866820101,0.00022009475067377674,0.0015095419634911838,-0.003921187862558796,-0.03266787938788156,0.5,0.0007128852856347406,0.004949075287091137,0.026384111779529405,0.028105764433844077,2025-06-27,0.20951331195130948,0.9981366873086635,15.384615384615385
107.0,116.0,145.47999572753906,0.06,0.07676303489250613,0.03465862558867694,0.042,0.154,0.08,0.04,0.07,0.01,-0.20512820512820515,8.99,115.99,-0.125,0.4705882352941176,0.75,-0.170940170940171,1058,979,-0.7199508256827958,0.800959,0.677307,-0.0010310692246536,-0.010058170796879,0.00022009475067377674,0.0017737818763172235,-0.003921187862558796,-0.035305164790608086,0.5,0.0007128852856347406,0.006297945005164406,0.026384111779529405,0.028299202213590474,2025-06-27,0.20263951466392957,0.9977099587303975,8.333333333333332
107.0,117.0,145.47999572753906,0.06,0.08222201720585076,0.03465862543684617,0.095,0.154,0.09,0.04,0.08,0.02,-0.17094017094017097,9.98,116.98,-0.125,0.4705882352941176,1.0,-0.13675213675213682,1058,1330,-0.948108154740935,0.800959,0.661439,-0.0010310692246536,-0.0123736077848459,0.00022009475067377674,0.0021581271455965215,-0.003921187862558796,-0.039462185522648664,1.0000000000000002,0.0007128852856347406,0.007509927757768277,0.026384111779529405,0.028461117249346638,2025-06-27,0.19576571737654966,0.99718550244365,18.269230769230766
108.0,112.0,145.47999572753906,0.05,0.06023052102829052,0.042944925935897604,0.162,-0.069,0.07,0.04,0.06,0.01,-0.20512820512820515,3.99,111.99,-0.125,0.5294117647058824,-0.5,-0.20512820512820518,1211,746,0.25217653867445033,0.799361,0.743319,-0.0014248338830236,-0.0042998494432513,0.0002965910298711199,0.0008177831221997845,-0.005567155882175563,-0.018461726644351587,-0.5000000000000001,0.0009607458175046649,0.0029727224334925783,0.026617590403386883,0.02750644110065398,2025-06-27,0.23013470381344925,0.9989962789293646,14.102564102564102
108.0,113.0,145.47999572753906,0.05,0.05983277471096504,0.042944925770894926,0.17,-0.069,0.07,0.04,0.06,0.01,-0.20512820512820515,4.99,112.99,-0.125,0.4705882352941176,-0.25,-0.20512820512820518,1211,916,-0.0777802540673049,0.799361,0.720371,-0.0014248338830236,-0.0054795579259997,0.0002965910298711199,0.0010205239638941587,-0.005567155882175563,-0.02402473733753772,0.0,0.0009607458175046649,0.0029888777604844038,0.026617590403386883,0.027712594288690977,2025-06-27,0.2232609065260693,0.9987664106590313,21.153846153846153
108.0,114.0,145.47999572753906,0.05,0.06805761620151163,0.04294492560589114,0.175,-0.069,0.08,0.04,0.07,0.02,-0.17094017094017097,5.98,113.98,-0.125,0.4705882352941176,0.0,-0.170940170940171,1211,523,-0.21978187883275627,0.799361,0.710495,-0.0014248338830236,-0.0066061476868032,0.0002965910298711199,0.001218212976949852,-0.005567155882175563,-0.029215926278185096,0.0,0.0009607458175046649,0.003879134495882464,0.026617590403386883,0.027920670366764534,2025-06-27,0.2163871092386894,0.9984838988572906,13.461538461538462
108.0,115.0,145.47999572753906,0.05,0.06788163921776125,0.04294492544088957,0.179,-0.069,0.08,0.04,0.07,0.02,-0.17094017094017097,6.98,114.98,-0.125,0.4705882352941176,0.25,-0.170940170940171,1211,2992,-0.5444905353817834,0.799361,0.687912,-0.0014248338830236,-0.0083867866820101,0.0002965910298711199,0.0015095419634911838,-0.005567155882175563,-0.03266787938788156,0.5,0.0009607458175046649,0.004949075287091137,0.026617590403386883,0.028105764433844077,2025-06-27,0.20951331195130948,0.9981366873086635,23.717948717948715
108.0,116.0,145.47999572753906,0.05,0.0767630326444293,0.042944925276797274,0.042,-0.069,0.08,0.04,0.07,0.02,-0.17094017094017097,7.98,115.98,-0.125,0.4705882352941176,0.5,-0.170940170940171,1211,979,-0.6969740540773696,0.799361,0.677307,-0.0014248338830236,-0.010058170796879,0.0002965910298711199,0.0017737818763172235,-0.005567155882175563,-0.035305164790608086,0.5,0.0009607458175046649,0.006297945005164406,0.026617590403386883,0.028299202213590474,2025-06-27,0.20263951466392957,0.9977099587303975,14.423076923076922
108.0,117.0,145.47999572753906,0.05,0.0822220148748869,0.04294492511339221,0.095,-0.069,0.09,0.04,0.08,0.03,-0.1367521367521368,8.97,116.97,-0.125,0.4705882352941176,0.75,-0.13675213675213682,1211,1330,-0.9251313831355087,0.799361,0.661439,-0.0014248338830236,-0.0123736077848459,0.0002965910298711199,0.0021581271455965215,-0.005567155882175563,-0.039462185522648664,0.5,0.0009607458175046649,0.007509927757768277,0.026617590403386883,0.028461117249346638,2025-06-27,0.19576571737654966,0.99718550244365,7.6923076923076925
108.0,118.0,145.47999572753906,0.05,0.07852907609580262,0.0429449249488465,0.273,-0.069,0.1,0.04,0.09,0.04,-0.10256410256410259,9.96,117.96,-0.125,0.4705882352941176,1.0,-0.10256410256410262,1211,1569,-1.3090648971580972,0.799361,0.634737,-0.0014248338830236,-0.0147555063801312,0.0002965910298711199,0.002541045994619194,-0.005567155882175563,-0.04310065391505139,1.0000000000000002,0.0009607458175046649,0.007903489292504829,0.026617590403386883,0.02862521829289217,2025-06-27,0.18889192008916972,0.9965409372311989,13.782051282051283
109.0,114.0,145.47999572753906,0.06,0.06805761417529643,0.042871924439596754,0.175,-0.067,0.08,0.04,0.07,0.01,-0.20512820512820515,4.99,113.99,-0.125,0.4705882352941176,-0.25,-0.170940170940171,960,523,0.10071389030676547,0.777071,0.710495,-0.0019207050421699,-0.0066061476868032,0.0003905179345438816,0.001218212976949852,-0.0076947658225592725,-0.029215926278185096,0.0,0.0013003791836921678,0.003879134495882464,0.026847540278708462,0.027920670366764534,2025-06-27,0.2163871092386894,0.9984838988572906,25.320512820512818
109.0,115.0,145.47999572753906,0.06,0.06788163721227347,0.04287192427813036,0.179,-0.067,0.08,0.04,0.07,0.01,-0.20512820512820515,5.99,114.99,-0.125,0.4705882352941176,0.0,-0.170940170940171,960,2992,-0.2239947662422617,0.777071,0.687912,-0.0019207050421699,-0.0083867866820101,0.0003905179345438816,0.0015095419634911838,-0.0076947658225592725,-0.03266787938788156,0.0,0.0013003791836921678,0.004949075287091137,0.026847540278708462,0.028105764433844077,2025-06-27,0.20951331195130948,0.9981366873086635,11.538461538461538
109.0,116.0,145.47999572753906,0.06,0.07676303044624855,0.04287192411530305,0.042,-0.067,0.08,0.04,0.07,0.01,-0.20512820512820515,6.99,115.99,-0.125,0.4705882352941176,0.25,-0.170940170940171,960,979,-0.37647828493784785,0.777071,0.677307,-0.0019207050421699,-0.010058170796879,0.0003905179345438816,0.0017737818763172235,-0.0076947658225592725,-0.035305164790608086,0.5,0.0013003791836921678,0.006297945005164406,0.026847540278708462,0.028299202213590474,2025-06-27,0.20263951466392957,0.9977099587303975,26.282051282051285
109.0,117.0,145.47999572753906,0.06,0.08222201256917572,0.04287192395293005,0.095,-0.067,0.09,0.04,0.08,0.02,-0.17094017094017097,7.98,116.98,-0.125,0.4705882352941176,0.5,-0.13675213675213682,960,1330,-0.604635613995987,0.777071,0.661439,-0.0019207050421699,-0.0123736077848459,0.0003905179345438816,0.0021581271455965215,-0.0076947658225592725,-0.039462185522648664,0.5,0.0013003791836921678,0.007509927757768277,0.026847540278708462,0.028461117249346638,2025-06-27,0.19576571737654966,0.99718550244365,15.705128205128204
109.0,118.0,145.47999572753906,0.06,0.07852907389130426,0.04287192379055549,0.273,-0.067,0.1,0.04,0.09,0.03,-0.1367521367521368,8.97,117.97,-0.125,0.4705882352941176,0.75,-0.10256410256410262,960,1569,-0.9885691280185755,0.777071,0.634737,-0.0019207050421699,-0.0147555063801312,0.0003905179345438816,0.002541045994619194,-0.0076947658225592725,-0.04310065391505139,1.0000000000000002,0.0013003791836921678,0.007903489292504829,0.026847540278708462,0.02862521829289217,2025-06-27,0.18889192008916972,0.9965409372311989,25.64102564102564
109.0,119.0,145.47999572753906,0.06,0.08654817795200342,0.04287192362818182,0.155,-0.067,0.1,0.04,0.09,0.03,-0.1367521367521368,9.97,118.97,-0.125,0.4117647058823528,1.0,-0.10256410256410262,960,1266,-1.180837832591644,0.777071,0.621365,-0.0019207050421699,-0.0174000185097436,0.0003905179345438816,0.002964440803092511,-0.0076947658225592725,-0.04700704991130494,1.0000000000000002,0.0013003791836921678,0.009830255597188916,0.026847540278708462,0.028780164113801344,2025-06-27,0.1820181228017898,0.9957487562170695,12.179487179487179
110.0,114.0,145.47999572753906,0.06,0.06805761214137407,0.0428203155349991,0.175,0.168,0.08,0.05,0.07,0.01,-0.20512820512820515,3.99,113.99,-0.125,0.4705882352941176,-0.5,-0.20512820512820518,2577,523,0.4181901838285522,0.754991,0.710495,-0.0025897049320714,-0.0066061476868032,0.0005130730529423887,0.001218212976949852,-0.010663110091639196,-0.029215926278185096,0.0,0.0017233346610167786,0.003879134495882464,0.02707148788561141,0.027920670366764534,2025-06-27,0.2163871092386894,0.9984838988572906,45.83333333333333
110.0,115.0,145.47999572753906,0.06,0.06788163519596058,0.04282031537473707,0.179,0.168,0.08,0.05,0.07,0.01,-0.20512820512820515,4.99,114.99,-0.125,0.4705882352941176,-0.25,-0.20512820512820518,2577,2992,0.09348152727952505,0.754991,0.687912,-0.0025897049320714,-0.0083867866820101,0.0005130730529423887,0.0015095419634911838,-0.010663110091639196,-0.03266787938788156,0.0,0.0017233346610167786,0.004949075287091137,0.02707148788561141,0.028105764433844077,2025-06-27,0.20951331195130948,0.9981366873086635,26.602564102564102
110.0,116.0,145.47999572753906,0.06,0.07676302823550962,0.0428203152126736,0.042,0.168,0.08,0.05,0.07,0.01,-0.20512820512820515,5.99,115.99,-0.125,0.4705882352941176,0.0,-0.20512820512820518,2577,979,-0.059001991416061106,0.754991,0.677307,-0.0025897049320714,-0.010058170796879,0.0005130730529423887,0.0017737818763172235,-0.010663110091639196,-0.035305164790608086,0.0,0.0017233346610167786,0.006297945005164406,0.02707148788561141,0.028299202213590474,2025-06-27,0.20263951466392957,0.9977099587303975,17.307692307692307
110.0,117.0,145.47999572753906,0.06,0.08222201024992204,0.04282031505105999,0.095,0.168,0.09,0.05,0.08,0.02,-0.17094017094017097,6.98,116.98,-0.125,0.4705882352941176,0.25,-0.17094017094017103,2577,1330,-0.28715932047420023,0.754991,0.661439,-0.0025897049320714,-0.0123736077848459,0.0005130730529423887,0.0021581271455965215,-0.010663110091639196,-0.039462185522648664,0.5,0.0017233346610167786,0.007509927757768277,0.02707148788561141,0.028461117249346638,2025-06-27,0.19576571737654966,0.99718550244365,31.08974358974359
110.0,118.0,145.47999572753906,0.06,0.07852907166544121,0.04282031488538962,0.273,0.168,0.1,0.05,0.09,0.03,-0.1367521367521368,7.97,117.97,-0.125,0.4705882352941176,0.5,-0.13675213675213682,2577,1569,-0.6710928344967888,0.754991,0.634737,-0.0025897049320714,-0.0147555063801312,0.0005130730529423887,0.002541045994619194,-0.010663110091639196,-0.04310065391505139,0.5,0.0017233346610167786,0.007903489292504829,0.02707148788561141,0.02862521829289217,2025-06-27,0.18889192008916972,0.9965409372311989,16.346153846153847
110.0,119.0,145.47999572753906,0.06,0.08654817556344518,0.042820314722649355,0.155,0.168,0.1,0.05,0.09,0.03,-0.1367521367521368,8.97,118.97,-0.125,0.4117647058823528,0.75,-0.13675213675213682,2577,1266,-0.8633615390698572,0.754991,0.621365,-0.0025897049320714,-0.0174000185097436,0.0005130730529423887,0.002964440803092511,-0.010663110091639196,-0.04700704991130494,1.0000000000000002,0.0017233346610167786,0.009830255597188916,0.02707148788561141,0.028780164113801344,2025-06-27,0.1820181228017898,0.9957487562170695,27.884615384615387
